,LoginDate,LoginTime,Timing,StudentsId
37468,11/27/2020,10,pm,2312
37469,11/27/2020,10,pm,3096
37470,11/27/2020,10,pm,3096
37471,11/27/2020,10,pm,3096
37472,11/27/2020,10,pm,2632
37473,11/27/2020,9,pm,2808
37474,11/27/2020,9,pm,2808
37475,11/27/2020,9,pm,2724
37476,11/27/2020,9,pm,2680
37477,11/27/2020,9,pm,3096
37478,11/27/2020,9,pm,2914
37479,11/27/2020,9,pm,2518
37480,11/27/2020,9,pm,2914
37481,11/27/2020,9,pm,3990
37482,11/27/2020,9,pm,2808
37483,11/27/2020,9,pm,2808
37484,11/27/2020,9,pm,2312
37485,11/27/2020,8,pm,2926
37486,11/27/2020,8,pm,2914
37487,11/27/2020,8,pm,2914
37488,11/27/2020,8,pm,2914
37489,11/27/2020,8,pm,2914
37490,11/27/2020,8,pm,2914
37491,11/27/2020,8,pm,2914
37492,11/27/2020,8,pm,2914
37493,11/27/2020,8,pm,2914
37494,11/27/2020,8,pm,3530
37495,11/27/2020,8,pm,2914
37496,11/27/2020,8,pm,2072
37497,11/27/2020,8,pm,2072
37498,11/27/2020,8,pm,2632
37499,11/27/2020,8,pm,2724
37500,11/27/2020,8,pm,2680
37501,11/27/2020,8,pm,3574
37502,11/27/2020,8,pm,2724
37503,11/27/2020,7,pm,2760
37504,11/27/2020,7,pm,2760
37505,11/27/2020,7,pm,2760
37506,11/27/2020,7,pm,2506
37507,11/27/2020,7,pm,2760
37508,11/27/2020,7,pm,2760
37509,11/27/2020,7,pm,2760
37510,11/27/2020,7,pm,2760
37511,11/27/2020,7,pm,2724
37512,11/27/2020,7,pm,2920
37513,11/27/2020,7,pm,2882
37514,11/27/2020,7,pm,5242
37515,11/27/2020,7,pm,2072
37516,11/27/2020,7,pm,2072
37517,11/27/2020,7,pm,2506
37518,11/27/2020,7,pm,2506
37519,11/27/2020,7,pm,2506
37520,11/27/2020,7,pm,2506
37521,11/27/2020,7,pm,2506
37522,11/27/2020,7,pm,2506
37523,11/27/2020,7,pm,2506
37524,11/27/2020,7,pm,2882
37525,11/27/2020,6,pm,2724
37526,11/27/2020,6,pm,2926
37527,11/27/2020,6,pm,2926
37528,11/27/2020,6,pm,3530
37529,11/27/2020,6,pm,2506
37530,11/27/2020,6,pm,2920
37531,11/27/2020,6,pm,2882
37532,11/27/2020,6,pm,2920
37533,11/27/2020,6,pm,3540
37534,11/27/2020,6,pm,2920
37535,11/27/2020,6,pm,2632
37536,11/27/2020,6,pm,2632
37537,11/27/2020,6,pm,2724
37538,11/27/2020,6,pm,2882
37539,11/27/2020,6,pm,2296
37540,11/27/2020,6,pm,2914
37541,11/27/2020,6,pm,2882
37542,11/27/2020,6,pm,2072
37543,11/27/2020,6,pm,2072
37544,11/27/2020,6,pm,2072
37545,11/27/2020,6,pm,2920
37546,11/27/2020,6,pm,2724
37547,11/27/2020,5,pm,2326
37548,11/27/2020,5,pm,2296
37549,11/27/2020,5,pm,2882
37550,11/27/2020,5,pm,2632
37551,11/27/2020,5,pm,2904
37552,11/27/2020,5,pm,2914
37553,11/27/2020,5,pm,2680
37554,11/27/2020,5,pm,2882
37555,11/27/2020,5,pm,3540
37556,11/27/2020,4,pm,3530
37557,11/27/2020,4,pm,2926
37558,11/27/2020,4,pm,2808
37559,11/27/2020,4,pm,2808
37560,11/27/2020,4,pm,3364
37561,11/27/2020,4,pm,2882
37562,11/27/2020,4,pm,2724
37563,11/27/2020,4,pm,2760
37564,11/27/2020,4,pm,2536
37565,11/27/2020,4,pm,2882
37566,11/27/2020,4,pm,2724
37567,11/27/2020,3,pm,3502
37568,11/27/2020,3,pm,3574
37569,11/27/2020,3,pm,3530
37570,11/27/2020,3,pm,3530
37571,11/27/2020,3,pm,3530
37572,11/27/2020,3,pm,2882
37573,11/27/2020,3,pm,2760
37574,11/27/2020,3,pm,2296
37575,11/27/2020,3,pm,2680
37576,11/27/2020,3,pm,2680
37577,11/27/2020,3,pm,5242
37578,11/27/2020,3,pm,2724
37579,11/27/2020,3,pm,2882
37580,11/27/2020,3,pm,2072
37581,11/27/2020,3,pm,2248
37582,11/27/2020,3,pm,3540
37583,11/27/2020,3,pm,2904
37584,11/27/2020,3,pm,2904
37585,11/27/2020,3,pm,3356
37586,11/27/2020,3,pm,2914
37587,11/27/2020,3,pm,2724
37588,11/27/2020,3,pm,2632
37589,11/27/2020,2,pm,2078
37590,11/27/2020,2,pm,2260
37591,11/27/2020,2,pm,2260
37592,11/27/2020,2,pm,3540
37593,11/27/2020,2,pm,2724
37594,11/27/2020,2,pm,2724
37595,11/27/2020,2,pm,2920
37596,11/27/2020,2,pm,2326
37597,11/27/2020,2,pm,2724
37598,11/27/2020,2,pm,2808
37599,11/27/2020,2,pm,2808
37600,11/27/2020,2,pm,2808
37601,11/27/2020,2,pm,3540
37602,11/27/2020,2,pm,3540
37603,11/27/2020,2,pm,3502
37604,11/27/2020,2,pm,2326
37605,11/27/2020,1,pm,2326
37606,11/27/2020,1,pm,2698
37607,11/27/2020,1,pm,3540
37608,11/27/2020,1,pm,2926
37609,11/27/2020,1,pm,2460
37610,11/27/2020,1,pm,2698
37611,11/27/2020,1,pm,2698
37612,11/27/2020,1,pm,2296
37613,11/27/2020,1,pm,2296
37614,11/27/2020,1,pm,2296
37615,11/27/2020,1,pm,2296
37616,11/27/2020,1,pm,2296
37617,11/27/2020,1,pm,2296
37618,11/27/2020,1,pm,2296
37619,11/27/2020,1,pm,2296
37620,11/27/2020,1,pm,2296
37621,11/27/2020,1,pm,2920
37622,11/27/2020,1,pm,2760
37623,11/27/2020,1,pm,2808
37624,11/27/2020,1,pm,2072
37625,11/27/2020,1,pm,3542
37626,11/27/2020,1,pm,3542
37627,11/27/2020,1,pm,2724
37628,11/27/2020,1,pm,2296
37629,11/27/2020,1,pm,2914
37630,11/27/2020,1,pm,2632
37631,11/27/2020,1,pm,1864
37632,11/27/2020,12,pm,2882
37633,11/27/2020,12,pm,2760
37634,11/27/2020,12,pm,2904
37635,11/27/2020,12,pm,2904
37636,11/27/2020,12,pm,2904
37637,11/27/2020,12,pm,2904
37638,11/27/2020,12,pm,2904
37639,11/27/2020,12,pm,2904
37640,11/27/2020,12,pm,2904
37641,11/27/2020,12,pm,2904
37642,11/27/2020,12,pm,2808
37643,11/27/2020,12,pm,2808
37644,11/27/2020,12,pm,3540
37645,11/27/2020,12,pm,3990
37646,11/27/2020,12,pm,3540
37647,11/27/2020,12,pm,3014
37648,11/27/2020,12,pm,2078
37649,11/27/2020,12,pm,2904
37650,11/27/2020,12,pm,2072
37651,11/27/2020,12,pm,2296
37652,11/27/2020,12,pm,2326
37653,11/27/2020,12,pm,2326
37654,11/27/2020,12,pm,2724
37655,11/27/2020,12,pm,2724
37656,11/27/2020,12,pm,2882
37657,11/27/2020,12,pm,3540
37658,11/27/2020,12,pm,2882
37659,11/27/2020,11,am,2260
37660,11/27/2020,11,am,2260
37661,11/27/2020,11,am,2904
37662,11/27/2020,11,am,2904
37663,11/27/2020,11,am,2326
37664,11/27/2020,11,am,2326
37665,11/27/2020,11,am,2882
37666,11/27/2020,11,am,2914
37667,11/27/2020,11,am,2760
37668,11/27/2020,11,am,2326
37669,11/27/2020,11,am,2326
37670,11/27/2020,11,am,2536
37671,11/27/2020,11,am,2078
37672,11/27/2020,11,am,3540
37673,11/27/2020,11,am,2724
37674,11/27/2020,11,am,2914
37675,11/27/2020,11,am,2632
37676,11/27/2020,11,am,2632
37677,11/27/2020,11,am,2808
37678,11/27/2020,10,am,2808
37679,11/27/2020,10,am,2808
37680,11/27/2020,10,am,2808
37681,11/27/2020,10,am,2808
37682,11/27/2020,10,am,2808
37683,11/27/2020,10,am,2808
37684,11/27/2020,10,am,2808
37685,11/27/2020,10,am,2882
37686,11/27/2020,10,am,2942
37687,11/27/2020,10,am,2072
37688,11/27/2020,10,am,2072
37689,11/27/2020,10,am,3356
37690,11/27/2020,10,am,3356
37691,11/27/2020,10,am,2904
37692,11/27/2020,10,am,2904
37693,11/27/2020,10,am,2724
37694,11/27/2020,10,am,3530
37695,11/27/2020,10,am,2296
37696,11/27/2020,10,am,2296
37697,11/27/2020,10,am,2724
37698,11/27/2020,10,am,2296
37699,11/27/2020,9,am,2926
37700,11/27/2020,9,am,2882
37701,11/27/2020,9,am,3574
37702,11/27/2020,9,am,3990
37703,11/27/2020,9,am,2760
37704,11/27/2020,9,am,2808
37705,11/27/2020,9,am,2808
37706,11/27/2020,9,am,2914
37707,11/27/2020,9,am,2914
37708,11/27/2020,9,am,2914
37709,11/27/2020,9,am,2914
37710,11/27/2020,9,am,2926
37711,11/27/2020,9,am,2260
37712,11/27/2020,9,am,2100
37713,11/27/2020,9,am,2260
37714,11/27/2020,8,am,2100
37715,11/27/2020,8,am,2882
37716,11/27/2020,8,am,2100
37717,11/27/2020,8,am,2760
37718,11/27/2020,8,am,2760
37719,11/27/2020,8,am,2100
37720,11/27/2020,8,am,2926
37721,11/27/2020,8,am,2926
37722,11/27/2020,7,am,3530
37723,11/27/2020,6,am,3530
37724,11/27/2020,6,am,2926
37725,11/27/2020,4,am,3530
37726,11/27/2020,2,am,3530
37727,11/27/2020,2,am,3990
37728,11/27/2020,2,am,2914
37729,11/27/2020,12,am,3990
37730,11/27/2020,12,am,3530
37731,11/26/2020,11,pm,3990
37732,11/26/2020,11,pm,2620
37733,11/26/2020,10,pm,2914
37734,11/26/2020,10,pm,3530
37735,11/26/2020,10,pm,2724
37736,11/26/2020,10,pm,2680
37737,11/26/2020,10,pm,2560
37738,11/26/2020,10,pm,2680
37739,11/26/2020,10,pm,2808
37740,11/26/2020,10,pm,2808
37741,11/26/2020,10,pm,2808
37742,11/26/2020,10,pm,2808
37743,11/26/2020,10,pm,2808
37744,11/26/2020,10,pm,2808
37745,11/26/2020,9,pm,2914
37746,11/26/2020,9,pm,2914
37747,11/26/2020,9,pm,2914
37748,11/26/2020,9,pm,2914
37749,11/26/2020,9,pm,2914
37750,11/26/2020,9,pm,2914
37751,11/26/2020,9,pm,2914
37752,11/26/2020,9,pm,2914
37753,11/26/2020,9,pm,2914
37754,11/26/2020,9,pm,2914
37755,11/26/2020,9,pm,2914
37756,11/26/2020,9,pm,3990
37757,11/26/2020,9,pm,2914
37758,11/26/2020,9,pm,2882
37759,11/26/2020,9,pm,2296
37760,11/26/2020,9,pm,2296
37761,11/26/2020,9,pm,2882
37762,11/26/2020,9,pm,2724
37763,11/26/2020,8,pm,3530
37764,11/26/2020,8,pm,3530
37765,11/26/2020,8,pm,2724
37766,11/26/2020,8,pm,3574
37767,11/26/2020,8,pm,3530
37768,11/26/2020,8,pm,3530
37769,11/26/2020,8,pm,3530
37770,11/26/2020,8,pm,3530
37771,11/26/2020,8,pm,2724
37772,11/26/2020,8,pm,2882
37773,11/26/2020,8,pm,3540
37774,11/26/2020,8,pm,2724
37775,11/26/2020,7,pm,2072
37776,11/26/2020,7,pm,2072
37777,11/26/2020,7,pm,2760
37778,11/26/2020,7,pm,3540
37779,11/26/2020,7,pm,2882
37780,11/26/2020,7,pm,3530
37781,11/26/2020,7,pm,2882
37782,11/26/2020,7,pm,2724
37783,11/26/2020,7,pm,2724
37784,11/26/2020,7,pm,2914
37785,11/26/2020,7,pm,2760
37786,11/26/2020,7,pm,2760
37787,11/26/2020,7,pm,2882
37788,11/26/2020,6,pm,3346
37789,11/26/2020,6,pm,3346
37790,11/26/2020,6,pm,3990
37791,11/26/2020,6,pm,2926
37792,11/26/2020,6,pm,2926
37793,11/26/2020,6,pm,2882
37794,11/26/2020,6,pm,2808
37795,11/26/2020,6,pm,2808
37796,11/26/2020,6,pm,2808
37797,11/26/2020,6,pm,3540
37798,11/26/2020,6,pm,2882
37799,11/26/2020,6,pm,2326
37800,11/26/2020,5,pm,3826
37801,11/26/2020,5,pm,3530
37802,11/26/2020,5,pm,2724
37803,11/26/2020,5,pm,2326
37804,11/26/2020,5,pm,2914
37805,11/26/2020,5,pm,3990
37806,11/26/2020,5,pm,2632
37807,11/26/2020,5,pm,2632
37808,11/26/2020,5,pm,2078
37809,11/26/2020,4,pm,2904
37810,11/26/2020,4,pm,2326
37811,11/26/2020,4,pm,2522
37812,11/26/2020,4,pm,2522
37813,11/26/2020,4,pm,2260
37814,11/26/2020,4,pm,3346
37815,11/26/2020,4,pm,2326
37816,11/26/2020,4,pm,2724
37817,11/26/2020,4,pm,3346
37818,11/26/2020,4,pm,2882
37819,11/26/2020,4,pm,2632
37820,11/26/2020,4,pm,2632
37821,11/26/2020,4,pm,2632
37822,11/26/2020,3,pm,5242
37823,11/26/2020,3,pm,5242
37824,11/26/2020,3,pm,2078
37825,11/26/2020,3,pm,5242
37826,11/26/2020,3,pm,2734
37827,11/26/2020,3,pm,2882
37828,11/26/2020,3,pm,2724
37829,11/26/2020,3,pm,3530
37830,11/26/2020,3,pm,2296
37831,11/26/2020,3,pm,3530
37832,11/26/2020,3,pm,3530
37833,11/26/2020,3,pm,3530
37834,11/26/2020,3,pm,3530
37835,11/26/2020,3,pm,3530
37836,11/26/2020,3,pm,3530
37837,11/26/2020,3,pm,3540
37838,11/26/2020,3,pm,2536
37839,11/26/2020,3,pm,2312
37840,11/26/2020,3,pm,2914
37841,11/26/2020,3,pm,2072
37842,11/26/2020,3,pm,3502
37843,11/26/2020,2,pm,2904
37844,11/26/2020,2,pm,2904
37845,11/26/2020,2,pm,3300
37846,11/26/2020,2,pm,2808
37847,11/26/2020,2,pm,2724
37848,11/26/2020,2,pm,2760
37849,11/26/2020,2,pm,2260
37850,11/26/2020,2,pm,2260
37851,11/26/2020,2,pm,2882
37852,11/26/2020,2,pm,2904
37853,11/26/2020,2,pm,2904
37854,11/26/2020,2,pm,2470
37855,11/26/2020,1,pm,3540
37856,11/26/2020,1,pm,2680
37857,11/26/2020,1,pm,3502
37858,11/26/2020,1,pm,2632
37859,11/26/2020,1,pm,2632
37860,11/26/2020,1,pm,2632
37861,11/26/2020,1,pm,2632
37862,11/26/2020,1,pm,2632
37863,11/26/2020,1,pm,2632
37864,11/26/2020,1,pm,2632
37865,11/26/2020,1,pm,2882
37866,11/26/2020,1,pm,2724
37867,11/26/2020,1,pm,5242
37868,11/26/2020,1,pm,2632
37869,11/26/2020,1,pm,2914
37870,11/26/2020,1,pm,2072
37871,11/26/2020,1,pm,2072
37872,11/26/2020,1,pm,2260
37873,11/26/2020,12,pm,2260
37874,11/26/2020,12,pm,2904
37875,11/26/2020,12,pm,2724
37876,11/26/2020,12,pm,2926
37877,11/26/2020,12,pm,2078
37878,11/26/2020,12,pm,2296
37879,11/26/2020,12,pm,2296
37880,11/26/2020,12,pm,3096
37881,11/26/2020,12,pm,2808
37882,11/26/2020,12,pm,2808
37883,11/26/2020,12,pm,2808
37884,11/26/2020,12,pm,2808
37885,11/26/2020,12,pm,2724
37886,11/26/2020,12,pm,2724
37887,11/26/2020,12,pm,2680
37888,11/26/2020,12,pm,2904
37889,11/26/2020,12,pm,2760
37890,11/26/2020,12,pm,2296
37891,11/26/2020,12,pm,2072
37892,11/26/2020,12,pm,2522
37893,11/26/2020,12,pm,2078
37894,11/26/2020,12,pm,2260
37895,11/26/2020,12,pm,2260
37896,11/26/2020,11,am,3096
37897,11/26/2020,11,am,2100
37898,11/26/2020,11,am,3540
37899,11/26/2020,11,am,2808
37900,11/26/2020,11,am,3014
37901,11/26/2020,11,am,2260
37902,11/26/2020,11,am,2260
37903,11/26/2020,11,am,2696
37904,11/26/2020,11,am,2922
37905,11/26/2020,11,am,2922
37906,11/26/2020,11,am,2922
37907,11/26/2020,11,am,2922
37908,11/26/2020,11,am,2922
37909,11/26/2020,11,am,2922
37910,11/26/2020,11,am,2922
37911,11/26/2020,11,am,2922
37912,11/26/2020,11,am,2100
37913,11/26/2020,11,am,2100
37914,11/26/2020,11,am,2632
37915,11/26/2020,11,am,2632
37916,11/26/2020,11,am,2926
37917,11/26/2020,11,am,3542
37918,11/26/2020,11,am,2536
37919,11/26/2020,11,am,3502
37920,11/26/2020,11,am,2904
37921,11/26/2020,11,am,2904
37922,11/26/2020,11,am,3502
37923,11/26/2020,11,am,2882
37924,11/26/2020,11,am,2926
37925,11/26/2020,11,am,2914
37926,11/26/2020,11,am,2926
37927,11/26/2020,11,am,2926
37928,11/26/2020,11,am,2926
37929,11/26/2020,11,am,2926
37930,11/26/2020,11,am,2926
37931,11/26/2020,11,am,2926
37932,11/26/2020,11,am,2072
37933,11/26/2020,11,am,3542
37934,11/26/2020,10,am,2882
37935,11/26/2020,10,am,2470
37936,11/26/2020,10,am,2760
37937,11/26/2020,10,am,2296
37938,11/26/2020,10,am,3990
37939,11/26/2020,10,am,2296
37940,11/26/2020,10,am,2296
37941,11/26/2020,10,am,2882
37942,11/26/2020,10,am,2808
37943,11/26/2020,10,am,2808
37944,11/26/2020,10,am,2260
37945,11/26/2020,10,am,2260
37946,11/26/2020,10,am,2296
37947,11/26/2020,10,am,2296
37948,11/26/2020,10,am,2296
37949,11/26/2020,10,am,2296
37950,11/26/2020,10,am,2296
37951,11/26/2020,10,am,2296
37952,11/26/2020,10,am,3356
37953,11/26/2020,10,am,2942
37954,11/26/2020,10,am,2882
37955,11/26/2020,10,am,3540
37956,11/26/2020,9,am,3990
37957,11/26/2020,9,am,2696
37958,11/26/2020,9,am,2882
37959,11/26/2020,9,am,2942
37960,11/26/2020,9,am,2926
37961,11/26/2020,9,am,3574
37962,11/26/2020,9,am,3530
37963,11/26/2020,9,am,3530
37964,11/26/2020,9,am,3530
37965,11/26/2020,9,am,3530
37966,11/26/2020,9,am,3530
37967,11/26/2020,9,am,3530
37968,11/26/2020,9,am,2914
37969,11/26/2020,9,am,2914
37970,11/26/2020,9,am,2914
37971,11/26/2020,9,am,2914
37972,11/26/2020,9,am,2914
37973,11/26/2020,9,am,2914
37974,11/26/2020,9,am,2914
37975,11/26/2020,9,am,2914
37976,11/26/2020,9,am,2914
37977,11/26/2020,9,am,2914
37978,11/26/2020,9,am,2914
37979,11/26/2020,9,am,2072
37980,11/26/2020,9,am,2072
37981,11/26/2020,8,am,3542
37982,11/26/2020,8,am,3542
37983,11/26/2020,8,am,2760
37984,11/26/2020,8,am,2760
37985,11/26/2020,8,am,3542
37986,11/26/2020,8,am,3542
37987,11/26/2020,8,am,2926
37988,11/26/2020,7,am,2926
37989,11/26/2020,7,am,2926
37990,11/26/2020,7,am,2072
37991,11/26/2020,7,am,2072
37992,11/26/2020,6,am,2100
37993,11/26/2020,6,am,2100
37994,11/26/2020,4,am,3530
37995,11/26/2020,4,am,3530
37996,11/26/2020,3,am,2914
37997,11/26/2020,2,am,2522
37998,11/26/2020,2,am,3530
37999,11/26/2020,1,am,2470
38000,11/26/2020,12,am,2620
38001,11/26/2020,12,am,2914
38002,11/26/2020,12,am,4944
38003,11/26/2020,12,am,4944
38004,11/26/2020,12,am,4944
38005,11/26/2020,12,am,4944
38006,11/26/2020,12,am,4944
38007,11/26/2020,12,am,4944
38008,11/26/2020,12,am,2696
38009,11/26/2020,12,am,3530
38010,11/25/2020,11,pm,5242
38011,11/25/2020,11,pm,3540
38012,11/25/2020,11,pm,3530
38013,11/25/2020,11,pm,4944
38014,11/25/2020,11,pm,4944
38015,11/25/2020,11,pm,4944
38016,11/25/2020,11,pm,4944
38017,11/25/2020,11,pm,4944
38018,11/25/2020,11,pm,4944
38019,11/25/2020,11,pm,2724
38020,11/25/2020,11,pm,3530
38021,11/25/2020,11,pm,3530
38022,11/25/2020,11,pm,3530
38023,11/25/2020,11,pm,2724
38024,11/25/2020,11,pm,3540
38025,11/25/2020,11,pm,5242
38026,11/25/2020,11,pm,2914
38027,11/25/2020,11,pm,2914
38028,11/25/2020,10,pm,3346
38029,11/25/2020,10,pm,3346
38030,11/25/2020,10,pm,3346
38031,11/25/2020,10,pm,3346
38032,11/25/2020,10,pm,4944
38033,11/25/2020,10,pm,4944
38034,11/25/2020,10,pm,4944
38035,11/25/2020,10,pm,4944
38036,11/25/2020,10,pm,4944
38037,11/25/2020,10,pm,4944
38038,11/25/2020,10,pm,2882
38039,11/25/2020,9,pm,2078
38040,11/25/2020,9,pm,3300
38041,11/25/2020,9,pm,2760
38042,11/25/2020,9,pm,2072
38043,11/25/2020,9,pm,2904
38044,11/25/2020,9,pm,2914
38045,11/25/2020,9,pm,2904
38046,11/25/2020,9,pm,2914
38047,11/25/2020,9,pm,2914
38048,11/25/2020,9,pm,2914
38049,11/25/2020,9,pm,2914
38050,11/25/2020,9,pm,3530
38051,11/25/2020,9,pm,2914
38052,11/25/2020,9,pm,2914
38053,11/25/2020,9,pm,2914
38054,11/25/2020,9,pm,2914
38055,11/25/2020,9,pm,4944
38056,11/25/2020,9,pm,4944
38057,11/25/2020,9,pm,4944
38058,11/25/2020,9,pm,4944
38059,11/25/2020,9,pm,4944
38060,11/25/2020,9,pm,4944
38061,11/25/2020,8,pm,2808
38062,11/25/2020,8,pm,2808
38063,11/25/2020,8,pm,2808
38064,11/25/2020,8,pm,2808
38065,11/25/2020,8,pm,2808
38066,11/25/2020,8,pm,2808
38067,11/25/2020,8,pm,2808
38068,11/25/2020,8,pm,2808
38069,11/25/2020,8,pm,2134
38070,11/25/2020,8,pm,2134
38071,11/25/2020,8,pm,2296
38072,11/25/2020,8,pm,2296
38073,11/25/2020,8,pm,2296
38074,11/25/2020,8,pm,2296
38075,11/25/2020,8,pm,3990
38076,11/25/2020,8,pm,2926
38077,11/25/2020,8,pm,2926
38078,11/25/2020,8,pm,4944
38079,11/25/2020,8,pm,4944
38080,11/25/2020,8,pm,4944
38081,11/25/2020,8,pm,4944
38082,11/25/2020,8,pm,4944
38083,11/25/2020,8,pm,4944
38084,11/25/2020,8,pm,2296
38085,11/25/2020,8,pm,3530
38086,11/25/2020,8,pm,3990
38087,11/25/2020,7,pm,4944
38088,11/25/2020,7,pm,3540
38089,11/25/2020,7,pm,3990
38090,11/25/2020,7,pm,2882
38091,11/25/2020,7,pm,2260
38092,11/25/2020,7,pm,2882
38093,11/25/2020,7,pm,3502
38094,11/25/2020,7,pm,2260
38095,11/25/2020,7,pm,2760
38096,11/25/2020,7,pm,2760
38097,11/25/2020,7,pm,2760
38098,11/25/2020,7,pm,5242
38099,11/25/2020,7,pm,2072
38100,11/25/2020,7,pm,2072
38101,11/25/2020,7,pm,2296
38102,11/25/2020,7,pm,2326
38103,11/25/2020,7,pm,2326
38104,11/25/2020,7,pm,2296
38105,11/25/2020,7,pm,2904
38106,11/25/2020,7,pm,2904
38107,11/25/2020,7,pm,4944
38108,11/25/2020,7,pm,4944
38109,11/25/2020,7,pm,4944
38110,11/25/2020,7,pm,4944
38111,11/25/2020,7,pm,4944
38112,11/25/2020,7,pm,4944
38113,11/25/2020,7,pm,2882
38114,11/25/2020,7,pm,3990
38115,11/25/2020,7,pm,3990
38116,11/25/2020,7,pm,2072
38117,11/25/2020,7,pm,2072
38118,11/25/2020,6,pm,2522
38119,11/25/2020,6,pm,2724
38120,11/25/2020,6,pm,4944
38121,11/25/2020,6,pm,2326
38122,11/25/2020,6,pm,3574
38123,11/25/2020,6,pm,2914
38124,11/25/2020,6,pm,3990
38125,11/25/2020,6,pm,2882
38126,11/25/2020,6,pm,2882
38127,11/25/2020,6,pm,2724
38128,11/25/2020,6,pm,2724
38129,11/25/2020,6,pm,4944
38130,11/25/2020,6,pm,3530
38131,11/25/2020,6,pm,4944
38132,11/25/2020,6,pm,4944
38133,11/25/2020,6,pm,4944
38134,11/25/2020,6,pm,4944
38135,11/25/2020,6,pm,4944
38136,11/25/2020,6,pm,4944
38137,11/25/2020,6,pm,2536
38138,11/25/2020,6,pm,2882
38139,11/25/2020,6,pm,3346
38140,11/25/2020,6,pm,3346
38141,11/25/2020,5,pm,2072
38142,11/25/2020,5,pm,2072
38143,11/25/2020,5,pm,2260
38144,11/25/2020,5,pm,2260
38145,11/25/2020,5,pm,2724
38146,11/25/2020,5,pm,2312
38147,11/25/2020,5,pm,5242
38148,11/25/2020,5,pm,2724
38149,11/25/2020,5,pm,2326
38150,11/25/2020,5,pm,2296
38151,11/25/2020,5,pm,2134
38152,11/25/2020,5,pm,2134
38153,11/25/2020,5,pm,2134
38154,11/25/2020,5,pm,4944
38155,11/25/2020,5,pm,4944
38156,11/25/2020,5,pm,4944
38157,11/25/2020,5,pm,4944
38158,11/25/2020,5,pm,4944
38159,11/25/2020,5,pm,4944
38160,11/25/2020,5,pm,2904
38161,11/25/2020,5,pm,3990
38162,11/25/2020,4,pm,2914
38163,11/25/2020,4,pm,2808
38164,11/25/2020,4,pm,2882
38165,11/25/2020,4,pm,5242
38166,11/25/2020,4,pm,5242
38167,11/25/2020,4,pm,2326
38168,11/25/2020,4,pm,2882
38169,11/25/2020,4,pm,2724
38170,11/25/2020,4,pm,2260
38171,11/25/2020,4,pm,3530
38172,11/25/2020,4,pm,4944
38173,11/25/2020,4,pm,4944
38174,11/25/2020,4,pm,4944
38175,11/25/2020,4,pm,4944
38176,11/25/2020,4,pm,4944
38177,11/25/2020,4,pm,4944
38178,11/25/2020,4,pm,3990
38179,11/25/2020,4,pm,2632
38180,11/25/2020,4,pm,2260
38181,11/25/2020,4,pm,2260
38182,11/25/2020,4,pm,2882
38183,11/25/2020,3,pm,2134
38184,11/25/2020,3,pm,2134
38185,11/25/2020,3,pm,5242
38186,11/25/2020,3,pm,3502
38187,11/25/2020,3,pm,2882
38188,11/25/2020,3,pm,2522
38189,11/25/2020,3,pm,2326
38190,11/25/2020,3,pm,1908
38191,11/25/2020,3,pm,1908
38192,11/25/2020,3,pm,1908
38193,11/25/2020,3,pm,2760
38194,11/25/2020,3,pm,2760
38195,11/25/2020,3,pm,2760
38196,11/25/2020,3,pm,3990
38197,11/25/2020,3,pm,2260
38198,11/25/2020,3,pm,3990
38199,11/25/2020,3,pm,2926
38200,11/25/2020,3,pm,2926
38201,11/25/2020,3,pm,3540
38202,11/25/2020,3,pm,2724
38203,11/25/2020,3,pm,2312
38204,11/25/2020,3,pm,3530
38205,11/25/2020,3,pm,3530
38206,11/25/2020,3,pm,4944
38207,11/25/2020,3,pm,4944
38208,11/25/2020,3,pm,4944
38209,11/25/2020,3,pm,4944
38210,11/25/2020,3,pm,4944
38211,11/25/2020,3,pm,4944
38212,11/25/2020,3,pm,3540
38213,11/25/2020,3,pm,2926
38214,11/25/2020,3,pm,2904
38215,11/25/2020,3,pm,2904
38216,11/25/2020,3,pm,2296
38217,11/25/2020,2,pm,2914
38218,11/25/2020,2,pm,2808
38219,11/25/2020,2,pm,2882
38220,11/25/2020,2,pm,1908
38221,11/25/2020,2,pm,1908
38222,11/25/2020,2,pm,1908
38223,11/25/2020,2,pm,5242
38224,11/25/2020,2,pm,2072
38225,11/25/2020,2,pm,2326
38226,11/25/2020,2,pm,3574
38227,11/25/2020,2,pm,3540
38228,11/25/2020,2,pm,3540
38229,11/25/2020,2,pm,3990
38230,11/25/2020,2,pm,2724
38231,11/25/2020,2,pm,2724
38232,11/25/2020,2,pm,4944
38233,11/25/2020,2,pm,4944
38234,11/25/2020,2,pm,4944
38235,11/25/2020,2,pm,4944
38236,11/25/2020,2,pm,4944
38237,11/25/2020,2,pm,4944
38238,11/25/2020,2,pm,2632
38239,11/25/2020,2,pm,2632
38240,11/25/2020,2,pm,2312
38241,11/25/2020,2,pm,2312
38242,11/25/2020,2,pm,2312
38243,11/25/2020,2,pm,3540
38244,11/25/2020,2,pm,2296
38245,11/25/2020,1,pm,2724
38246,11/25/2020,1,pm,2260
38247,11/25/2020,1,pm,2260
38248,11/25/2020,1,pm,2926
38249,11/25/2020,1,pm,2926
38250,11/25/2020,1,pm,3540
38251,11/25/2020,1,pm,1908
38252,11/25/2020,1,pm,2926
38253,11/25/2020,1,pm,2882
